txid111784[ORGN]	Cypriniformes	gi|2491777327|gb|OQ846522.1|	73.03	178	36	12	1	175	1	169	7e-23	98.7

txid111784[ORGN]	Pleuronectiformes	gi|2491777327|gb|OQ846522.1|	96.45	169	5	1	1	168	1	169	4e-76	 275

txid111784[ORGN]	Argentiniformes	gi|2491777327|gb|OQ846522.1|	79.76	168	31	3	1	166	1	167	2e-35	 140

txid111784[ORGN]	Chimaeriformes	gi|1391895055|dbj|LC385311.1|	86.00	50	6	1	3	52	3	51	8e-10	56.3

txid111784[ORGN]	Scombriformes	gi|2491777327|gb|OQ846522.1|	98.22	169	3	0	1	169	1	169	6e-81	 292

txid30945[ORGN]	Clupeiformes	gi|2491777170|gb|OQ846365.1|	75.52	143	29	6	1	139	1	141	8e-19	84.2

txid30945[ORGN]	Gadiformes	gi|2491777170|gb|OQ846365.1|	75.61	164	36	4	1	162	1	162	5e-27	 111

txid30945[ORGN]	Perciformes	gi|2491777170|gb|OQ846365.1|	79.64	167	20	14	1	153	1	167	4e-34	 134

txid30945[ORGN]	Salmoniformes	gi|2491777170|gb|OQ846365.1|	77.11	166	35	3	1	165	1	164	4e-29	 118

txid30945[ORGN]	Ovalentaria	gi|2491777170|gb|OQ846365.1|	78.11	169	36	1	1	168	1	169	5e-34	 135

txid30945[ORGN]	Cypriniformes	gi|2491777170|gb|OQ846365.1|	71.91	178	38	12	1	175	1	169	2e-20	89.7

txid30945[ORGN]	Pleuronectiformes	gi|2491777170|gb|OQ846365.1|	98.22	169	2	1	1	168	1	169	3e-80	 288

txid30945[ORGN]	Argentiniformes	gi|2491777170|gb|OQ846365.1|	80.00	165	30	3	1	163	1	164	4e-35	 139

txid30945[ORGN]	Chimaeriformes	gi|2491777170|gb|OQ846365.1|	84.00	50	7	1	3	52	3	51	5e-09	51.8

txid30945[ORGN]	Scombriformes	gi|2491777170|gb|OQ846365.1|	100.00	169	0	0	1	169	1	169	1e-85	 306

txid394702[ORGN]	Gadiformes	gi|546351426|gb|KF415226.1|	100.00	13	0	0	140	152	176	164	0.14	24.7

txid394702[ORGN]	Salmoniformes	gi|2237365088|gb|OM141016.1|	100.00	11	0	0	20	30	11	21	1.8	21.1

txid394702[ORGN]	Cypriniformes	gi|2237365088|gb|OM141016.1|	100.00	11	0	0	20	30	11	21	1.8	21.1

txid192379[ORGN]	Clupeiformes	gi|2491777358|gb|OQ846553.1|	75.71	140	32	2	1	138	1	140	7e-22	93.3

txid192379[ORGN]	Gadiformes	gi|2491777358|gb|OQ846553.1|	77.16	162	37	0	1	162	1	162	1e-31	 126

txid192379[ORGN]	Perciformes	gi|2491777358|gb|OQ846553.1|	85.12	168	9	16	1	153	1	167	2e-46	 174

txid192379[ORGN]	Salmoniformes	gi|2491777358|gb|OQ846553.1|	76.65	167	38	1	1	167	1	166	1e-30	 123

txid192379[ORGN]	Ovalentaria	gi|2491777358|gb|OQ846553.1|	81.29	171	27	5	1	168	1	169	6e-42	 160

txid192379[ORGN]	Cypriniformes	gi|2491777358|gb|OQ846553.1|	85.45	55	8	0	1	55	1	55	3e-13	64.4

txid192379[ORGN]	Cypriniformes	gi|2491777358|gb|OQ846553.1|	81.48	27	4	1	115	141	115	140	1.1	23.8

txid192379[ORGN]	Pleuronectiformes	gi|2491777358|gb|OQ846553.1|	77.91	172	31	7	1	168	1	169	3e-32	 128

txid192379[ORGN]	Argentiniformes	gi|2491777358|gb|OQ846553.1|	81.44	167	28	3	1	165	1	166	3e-39	 151

txid192379[ORGN]	Chimaeriformes	gi|2491777358|gb|OQ846553.1|	81.43	70	12	1	3	72	3	71	4e-13	65.3

txid192379[ORGN]	Scombriformes	gi|2491777358|gb|OQ846553.1|	79.65	172	29	6	1	169	1	169	1e-37	 145

txid229290[ORGN]	Clupeiformes	gi|985563211|dbj|LC091894.1|	74.29	175	35	10	1	172	1	168	8e-21	 100

txid229290[ORGN]	Gadiformes	gi|2491777278|gb|OQ846473.1|	81.95	133	23	1	1	133	1	132	2e-29	 129

txid229290[ORGN]	Perciformes	gi|2491777278|gb|OQ846473.1|	87.12	163	8	13	1	150	1	163	2e-46	 185

txid229290[ORGN]	Salmoniformes	gi|2491777278|gb|OQ846473.1|	75.88	170	39	2	1	170	1	168	4e-25	 115

txid229290[ORGN]	Ovalentaria	gi|31076437|dbj|AB109301.1|	82.72	162	28	0	1	162	1153	1314	6e-41	 167

txid229290[ORGN]	Cypriniformes	gi|2491777278|gb|OQ846473.1|	81.82	55	10	0	1	55	1	55	3e-07	55.4

txid229290[ORGN]	Pleuronectiformes	gi|2491777278|gb|OQ846473.1|	79.88	164	31	2	1	163	1	163	9e-33	 141

txid229290[ORGN]	Argentiniformes	gi|2491777278|gb|OQ846473.1|	82.63	167	27	2	1	166	1	166	8e-40	 164

txid229290[ORGN]	Chimaeriformes	gi|985563211|dbj|LC091894.1|	82.81	64	9	2	3	65	3	65	3e-08	59.9

txid229290[ORGN]	Scombriformes	gi|2491777278|gb|OQ846473.1|	79.88	164	32	1	1	164	1	163	7e-34	 144

txid72055[ORGN]	Clupeiformes	gi|1804926802|dbj|LC519384.1|	80.85	141	24	3	1	139	1	140	2e-30	 123

txid72055[ORGN]	Gadiformes	gi|1804926802|dbj|LC519384.1|	78.40	162	34	1	1	162	1	161	4e-33	 132

txid72055[ORGN]	Perciformes	gi|1804926802|dbj|LC519384.1|	85.71	168	11	13	1	155	1	168	8e-48	 180

txid72055[ORGN]	Salmoniformes	gi|1804926802|dbj|LC519384.1|	77.44	164	35	2	1	164	1	162	2e-30	 123

txid72055[ORGN]	Ovalentaria	gi|1804926802|dbj|LC519384.1|	79.14	163	32	2	1	162	1	162	3e-34	 134

txid72055[ORGN]	Cypriniformes	gi|1804926802|dbj|LC519384.1|	70.62	177	29	23	1	169	1	162	1e-14	70.7

txid72055[ORGN]	Pleuronectiformes	gi|1804926802|dbj|LC519384.1|	77.30	163	35	2	1	162	1	162	7e-30	 121

txid72055[ORGN]	Argentiniformes	gi|1804926802|dbj|LC519384.1|	79.88	164	29	4	1	162	1	162	3e-35	 138

txid72055[ORGN]	Chimaeriformes	gi|1804926802|dbj|LC519384.1|	78.69	61	12	1	3	63	3	62	4e-08	49.1

txid72055[ORGN]	Scombriformes	gi|1804926802|dbj|LC519384.1|	77.91	163	35	1	1	163	1	162	1e-32	 129

txid214485[ORGN]	Clupeiformes	gi|1511246781|ref|NC_039779.1|	80.85	141	24	3	1	139	316	455	1e-30	 123

txid214485[ORGN]	Clupeiformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	19	29	10231	10221	2.6	21.1

txid214485[ORGN]	Clupeiformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	150	160	13863	13873	2.6	21.1

txid214485[ORGN]	Clupeiformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	26	36	14043	14033	2.6	21.1

txid214485[ORGN]	Gadiformes	gi|1511246781|ref|NC_039779.1|	78.40	162	34	1	1	162	316	476	2e-33	 132

txid214485[ORGN]	Gadiformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	88	98	14773	14763	2.5	21.1

txid214485[ORGN]	Perciformes	gi|1511246781|ref|NC_039779.1|	85.71	168	11	13	1	155	316	483	4e-48	 180

txid214485[ORGN]	Salmoniformes	gi|1511246781|ref|NC_039779.1|	77.44	164	35	2	1	164	316	477	1e-30	 123

txid214485[ORGN]	Salmoniformes	gi|1511246781|ref|NC_039779.1|	92.86	14	1	0	58	71	10020	10033	2.5	22.0

txid214485[ORGN]	Salmoniformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	20	30	14439	14449	2.5	21.1

txid214485[ORGN]	Salmoniformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	61	71	15934	15944	2.5	21.1

txid214485[ORGN]	Ovalentaria	gi|1511246781|ref|NC_039779.1|	79.14	163	32	2	1	162	316	477	2e-34	 134

txid214485[ORGN]	Ovalentaria	gi|1511246781|ref|NC_039779.1|	92.86	14	1	0	113	126	14738	14751	2.5	22.0

txid214485[ORGN]	Cypriniformes	gi|1511246781|ref|NC_039779.1|	70.62	177	29	23	1	169	316	477	6e-15	70.7

txid214485[ORGN]	Cypriniformes	gi|1511246781|ref|NC_039779.1|	100.00	11	0	0	20	30	14439	14449	2.6	21.1

txid214485[ORGN]	Pleuronectiformes	gi|1511246781|ref|NC_039779.1|	77.30	163	35	2	1	162	316	477	3e-30	 121

txid214485[ORGN]	Argentiniformes	gi|1511246781|ref|NC_039779.1|	79.88	164	29	4	1	162	316	477	1e-35	 138

txid214485[ORGN]	Chimaeriformes	gi|1511246781|ref|NC_039779.1|	78.69	61	12	1	3	63	318	377	2e-08	49.1

txid214485[ORGN]	Scombriformes	gi|1511246781|ref|NC_039779.1|	77.91	163	35	1	1	163	316	477	7e-33	 129

txid394707[ORGN]	Clupeiformes	gi|2183125203|gb|OK048743.1|	80.14	141	25	3	1	139	316	455	1e-29	 118

txid394707[ORGN]	Clupeiformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	150	160	13856	13866	2.7	21.1

txid394707[ORGN]	Clupeiformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	26	36	14036	14026	2.7	21.1

txid394707[ORGN]	Gadiformes	gi|2183125203|gb|OK048743.1|	79.01	162	33	1	1	162	316	476	5e-35	 136

txid394707[ORGN]	Gadiformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	88	98	14766	14756	2.6	21.1

txid394707[ORGN]	Perciformes	gi|2183125203|gb|OK048743.1|	85.71	168	11	13	1	155	316	483	4e-48	 180

txid394707[ORGN]	Salmoniformes	gi|2183125203|gb|OK048743.1|	77.44	164	35	2	1	164	316	477	1e-30	 123

txid394707[ORGN]	Salmoniformes	gi|2183125203|gb|OK048743.1|	92.86	14	1	0	58	71	10013	10026	2.6	22.0

txid394707[ORGN]	Salmoniformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	83	93	4545	4535	2.6	21.1

txid394707[ORGN]	Salmoniformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	20	30	14432	14442	2.6	21.1

txid394707[ORGN]	Salmoniformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	61	71	15927	15937	2.6	21.1

txid394707[ORGN]	Ovalentaria	gi|2183125203|gb|OK048743.1|	77.78	162	36	0	1	162	316	477	2e-33	 131

txid394707[ORGN]	Ovalentaria	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	107	117	13845	13855	2.6	21.1

txid394707[ORGN]	Cypriniformes	gi|2183125203|gb|OK048743.1|	70.06	177	30	23	1	169	316	477	7e-14	66.2

txid394707[ORGN]	Cypriniformes	gi|2183125203|gb|OK048743.1|	100.00	11	0	0	20	30	14432	14442	2.7	21.1

txid394707[ORGN]	Pleuronectiformes	gi|2183125203|gb|OK048743.1|	77.30	163	35	2	1	162	316	477	4e-30	 121

txid394707[ORGN]	Argentiniformes	gi|2183125203|gb|OK048743.1|	79.88	164	29	4	1	162	316	477	1e-35	 138

txid394707[ORGN]	Chimaeriformes	gi|2183125203|gb|OK048743.1|	78.69	61	12	1	3	63	318	377	2e-08	49.1

txid394707[ORGN]	Scombriformes	gi|2183125203|gb|OK048743.1|	77.91	163	35	1	1	163	316	477	7e-33	 129

txid195645[ORGN]	Clupeiformes	gi|985566064|dbj|LC049642.1|	73.68	171	34	11	1	166	1	165	6e-21	89.7

txid195645[ORGN]	Gadiformes	gi|985566064|dbj|LC049642.1|	76.83	164	36	2	1	162	1	164	1e-30	 123

txid195645[ORGN]	Perciformes	gi|985566064|dbj|LC049642.1|	78.92	166	19	16	1	150	1	166	2e-34	 134

txid195645[ORGN]	Salmoniformes	gi|985566063|dbj|LC049641.1|	74.71	170	40	3	1	168	1	169	2e-26	 107

txid195645[ORGN]	Ovalentaria	gi|985566064|dbj|LC049642.1|	79.39	165	31	3	1	162	1	165	1e-35	 139

txid195645[ORGN]	Cypriniformes	gi|985566064|dbj|LC049642.1|	71.27	181	36	16	1	175	1	171	1e-16	76.1

txid195645[ORGN]	Pleuronectiformes	gi|985566064|dbj|LC049642.1|	88.30	171	17	3	1	168	1	171	8e-58	 213

txid195645[ORGN]	Argentiniformes	gi|985566064|dbj|LC049642.1|	76.47	170	35	5	1	166	1	169	1e-29	 118

txid195645[ORGN]	Chimaeriformes	gi|985566064|dbj|LC049642.1|	81.36	59	10	1	3	61	3	60	5e-10	54.5

txid195645[ORGN]	Scombriformes	gi|985566064|dbj|LC049642.1|	88.89	171	17	2	1	169	1	171	1e-60	 221

txid72110[ORGN]	Clupeiformes	gi|2491777042|gb|OQ846237.1|	81.56	141	23	3	1	139	1	140	2e-32	 127

txid72110[ORGN]	Perciformes	gi|2491777042|gb|OQ846237.1|	85.71	168	11	13	1	155	1	168	4e-48	 180

txid72110[ORGN]	Salmoniformes	gi|2491777042|gb|OQ846237.1|	77.44	164	35	2	1	164	1	162	1e-30	 123

txid72110[ORGN]	Ovalentaria	gi|2491777042|gb|OQ846237.1|	78.53	163	33	2	1	162	1	162	7e-33	 130

txid72110[ORGN]	Cypriniformes	gi|2491777042|gb|OQ846237.1|	71.19	177	28	23	1	169	1	162	1e-16	75.2

txid72110[ORGN]	Pleuronectiformes	gi|2491777042|gb|OQ846237.1|	78.53	163	33	2	1	162	1	162	7e-33	 130

txid72110[ORGN]	Argentiniformes	gi|2491777042|gb|OQ846237.1|	80.49	164	28	4	1	162	1	162	1e-36	 142

txid72110[ORGN]	Chimaeriformes	gi|2491777042|gb|OQ846237.1|	78.69	61	12	1	3	63	3	62	2e-08	49.1

txid72110[ORGN]	Scombriformes	gi|2491777042|gb|OQ846237.1|	79.14	163	33	1	1	163	1	162	1e-35	 138

txid394687[ORGN]	Clupeiformes	gi|2491777027|gb|OQ846222.1|	80.14	141	25	3	1	139	1	140	4e-30	 118

txid394687[ORGN]	Gadiformes	gi|2491777027|gb|OQ846222.1|	77.78	162	35	1	1	162	1	161	8e-33	 127

txid394687[ORGN]	Perciformes	gi|2491777027|gb|OQ846222.1|	85.12	168	12	13	1	155	1	168	2e-47	 176

txid394687[ORGN]	Salmoniformes	gi|2491777027|gb|OQ846222.1|	76.83	164	36	2	1	164	1	162	4e-30	 118

txid394687[ORGN]	Ovalentaria	gi|2491777027|gb|OQ846222.1|	79.75	163	31	2	1	162	1	162	5e-36	 139

txid394687[ORGN]	Cypriniformes	gi|2491777027|gb|OQ846222.1|	71.19	177	28	23	1	169	1	162	5e-17	75.2

txid394687[ORGN]	Pleuronectiformes	gi|2491777027|gb|OQ846222.1|	77.91	163	34	2	1	162	1	162	3e-32	 125

txid394687[ORGN]	Argentiniformes	gi|2491777027|gb|OQ846222.1|	79.14	163	32	2	1	162	1	162	6e-35	 134

txid394687[ORGN]	Chimaeriformes	gi|2491777027|gb|OQ846222.1|	78.69	61	12	1	3	63	3	62	7e-09	49.1

txid394687[ORGN]	Scombriformes	gi|2491777027|gb|OQ846222.1|	78.53	163	34	1	1	163	1	162	2e-34	 133

txid195612[ORGN]	Clupeiformes	gi|2491776858|gb|OQ846053.1|	74.12	170	33	11	1	166	1	163	4e-21	92.4

txid195612[ORGN]	Gadiformes	gi|2491776858|gb|OQ846053.1|	75.76	165	34	6	1	162	1	162	3e-28	 114

txid195612[ORGN]	Perciformes	gi|2491776858|gb|OQ846053.1|	79.27	164	20	14	1	150	1	164	1e-33	 133

txid195612[ORGN]	Salmoniformes	gi|2491776858|gb|OQ846053.1|	76.33	169	37	3	1	168	1	167	3e-28	 114

txid195612[ORGN]	Ovalentaria	gi|2491776858|gb|OQ846053.1|	77.91	163	35	1	1	162	1	163	2e-32	 129

txid195612[ORGN]	Cypriniformes	gi|1621280793|gb|MK803051.1|	72.47	178	37	12	1	175	1	169	1e-21	94.2

txid195612[ORGN]	Pleuronectiformes	gi|1621280793|gb|MK803051.1|	98.82	169	1	1	1	168	1	169	6e-82	 293

txid195612[ORGN]	Argentiniformes	gi|2491776858|gb|OQ846053.1|	80.47	169	28	5	1	166	1	167	7e-37	 143

txid195612[ORGN]	Chimaeriformes	gi|2491776858|gb|OQ846053.1|	84.00	50	7	1	3	52	3	51	4e-09	51.8

txid195612[ORGN]	Scombriformes	gi|1621280793|gb|MK803051.1|	98.22	169	3	0	1	169	1	169	2e-81	 292

txid91658[ORGN]	Clupeiformes	gi|2491777433|gb|OQ846628.1|	72.32	177	39	10	1	172	1	172	2e-19	86.0

txid91658[ORGN]	Gadiformes	gi|2386968503|ref|NC_068843.1|	70.83	168	40	9	1	162	316	480	2e-15	73.4

txid91658[ORGN]	Gadiformes	gi|2386968503|ref|NC_068843.1|	92.86	14	1	0	25	38	6074	6061	8.4	22.0

txid91658[ORGN]	Perciformes	gi|2491777433|gb|OQ846628.1|	73.37	169	24	21	1	150	1	167	2e-20	90.6

txid91658[ORGN]	Salmoniformes	gi|2491777433|gb|OQ846628.1|	72.99	174	41	6	1	170	1	172	5e-22	95.1

txid91658[ORGN]	Ovalentaria	gi|2491777433|gb|OQ846628.1|	75.30	166	37	4	1	162	1	166	2e-26	 110

txid91658[ORGN]	Cypriniformes	gi|2491777433|gb|OQ846628.1|	78.69	61	10	3	1	58	1	61	2e-08	50.9

txid91658[ORGN]	Pleuronectiformes	gi|2491777433|gb|OQ846628.1|	78.95	171	28	8	1	165	1	169	6e-33	 132

txid91658[ORGN]	Argentiniformes	gi|2491776868|gb|OQ846063.1|	76.02	171	35	6	1	166	1	170	1e-28	 116

txid91658[ORGN]	Chimaeriformes	gi|2491777433|gb|OQ846628.1|	75.47	53	9	4	3	52	3	54	0.005	32.8

txid91658[ORGN]	Scombriformes	gi|2491777433|gb|OQ846628.1|	77.78	171	31	7	1	166	1	169	3e-31	 126

txid74940[ORGN]	Clupeiformes	gi|2329041622|gb|ON005616.1|	81.69	142	20	6	1	138	314	453	8e-27	 123

txid74940[ORGN]	Gadiformes	gi|2329041622|gb|ON005616.1|	75.76	132	32	0	1	132	314	445	1e-18	95.1

txid74940[ORGN]	Perciformes	gi|2329041622|gb|ON005616.1|	77.58	165	22	15	1	150	314	478	8e-26	 118

txid74940[ORGN]	Salmoniformes	gi|2305126465|gb|OL457394.1|	97.02	168	5	0	1	168	314	481	1e-74	 281

txid74940[ORGN]	Ovalentaria	gi|2329041622|gb|ON005616.1|	76.65	167	31	8	1	162	314	477	1e-23	 111

txid74940[ORGN]	Cypriniformes	gi|2329041622|gb|ON005616.1|	76.00	175	37	5	1	175	314	483	8e-27	 123

txid74940[ORGN]	Pleuronectiformes	gi|2329041622|gb|ON005616.1|	74.27	171	40	4	1	168	314	483	3e-19	96.9

txid74940[ORGN]	Argentiniformes	gi|2329041622|gb|ON005616.1|	81.55	168	29	2	1	166	314	481	4e-37	 157

txid74940[ORGN]	Chimaeriformes	gi|2329041622|gb|ON005616.1|	78.69	61	12	1	3	63	316	375	2e-04	49.1

txid74940[ORGN]	Scombriformes	gi|2329041622|gb|ON005616.1|	76.02	171	38	3	1	169	314	483	4e-24	 113

txid320590[ORGN]	Clupeiformes	gi|2491777214|gb|OQ846409.1|	76.43	140	31	2	1	138	1	140	2e-23	97.8

txid320590[ORGN]	Gadiformes	gi|2491777214|gb|OQ846409.1|	76.54	162	38	0	1	162	1	162	5e-31	 122

txid320590[ORGN]	Perciformes	gi|2491777214|gb|OQ846409.1|	86.39	169	9	14	1	155	1	169	2e-49	 183

txid320590[ORGN]	Salmoniformes	gi|2491777214|gb|OQ846409.1|	79.41	170	34	1	1	170	1	169	4e-38	 146

txid320590[ORGN]	Ovalentaria	gi|2491777214|gb|OQ846409.1|	82.63	167	28	1	1	166	1	167	1e-44	 168

txid320590[ORGN]	Cypriniformes	gi|2491777214|gb|OQ846409.1|	74.04	104	23	4	1	102	1	102	1e-12	61.7

txid320590[ORGN]	Cypriniformes	gi|2491777214|gb|OQ846409.1|	81.48	27	4	1	115	141	115	140	0.37	23.8

txid320590[ORGN]	Pleuronectiformes	gi|2491777214|gb|OQ846409.1|	79.64	167	33	1	1	166	1	167	4e-38	 145

txid320590[ORGN]	Argentiniformes	gi|2491777214|gb|OQ846409.1|	85.63	167	21	3	1	165	1	166	2e-49	 183

txid320590[ORGN]	Chimaeriformes	gi|2491777214|gb|OQ846409.1|	78.57	70	14	1	3	72	3	71	6e-11	56.3

txid320590[ORGN]	Scombriformes	gi|2491777214|gb|OQ846409.1|	81.44	167	31	0	1	167	1	167	6e-43	 162

txid557346[ORGN]	Clupeiformes	gi|985566935|dbj|LC091602.1|	78.82	170	25	11	1	166	1	163	7e-32	 123

txid557346[ORGN]	Gadiformes	gi|985566935|dbj|LC091602.1|	75.00	136	33	1	1	136	1	135	1e-21	89.7

txid557346[ORGN]	Perciformes	gi|985566935|dbj|LC091602.1|	81.93	166	16	14	1	152	1	166	4e-41	 155

txid557346[ORGN]	Salmoniformes	gi|906357379|dbj|AB969999.1|	84.52	168	25	1	1	168	1	167	9e-50	 183

txid557346[ORGN]	Ovalentaria	gi|985564975|dbj|LC020994.1|	79.64	167	31	3	1	165	1	166	3e-36	 138

txid557346[ORGN]	Cypriniformes	gi|985564975|dbj|LC020994.1|	75.89	141	32	2	1	141	1	139	4e-23	95.1

txid557346[ORGN]	Pleuronectiformes	gi|985564975|dbj|LC020994.1|	80.12	166	28	5	1	163	1	164	3e-36	 138

txid557346[ORGN]	Argentiniformes	gi|985564974|dbj|LC020993.1|	99.41	169	0	1	1	168	1	169	6e-84	 297

